ID,timestamp,Level,RawLevel,AtCriticalLevel,Voltage,AppleRawBatteryVoltage,AdapterVoltage,InstantAmperage,FullAvailableCapacity,CurrentCapacity,AppleRawCurrentCapacity,MaxCapacity,AppleRawMaxCapacity,DesignCapacity,CycleCount,ChargeStatus,IsCharging,FullyCharged,Amperage,Temperature,AdapterInfo,ExternalConnected,ChemID,AbsoluteCapacity,PresentDOD,QmaxCell0,QmaxCell1,QmaxCell2,AbsoluteLevel,PMUConfiguration,DOD0,DOD1,DOD2,PassedCharge,Qstart,ResScale,RSS,ITMiscStatus,PresentMaxRa0-8,LifetimeMaxRa0-8Updated,Flags,BatteryCellDisconnectCount,GaugeResetCounter,ChemicalWeightedRa,WeightedRa,BatteryHealthMetric,PeakPerformanceCapacity,QmaxDisqualificationReason,SimRate,ChargeAccum,FilteredCurrent,VacVoltageLimit,KioskModeHighSocSeconds,KioskModeMode,CurrentSenseMonitorStatus,AdapterPower,AverageAmperage,BatteryRsenseOpenCount,ChargerAlert,ChargerInhibitReason,ChargerRegisterStatus,ChargerStatus,ChargingCurrent,ChargingVoltage,DODatEOC,Dod0AtQualifiedQmax,DynamicEntryStatus,InductiveFWMode,LPEMMode,NominalChargeCapacity,NotChargingReason,OCV,OCVCount,PMUConfigured,Port1Current,Port1FilteredPower,Port1Power,Port1Voltage,QmaxUpdateDisqualified,RaUpdateDisqualified,SOC1Voltage,SOCAlarm,SOCFThreshold,SWRawFCC,SWRawSOC,SWRemCap,ShallowDischargeFlag,ShallowDischargeLevels,ShallowDischargeScore,SlowChargingReason,SystemPower,TLCDuration,TimeSinceLastOCV,VirtualTemperature
107288,1769849541.436469,80.0,78.60330795484379,0,4153,4153,12500,-27,,80,2994,100,3809,4325,717,,0,0,600,23.69,-536723450,1,1010202627,3030,4453,4162,,,72.80153772224892,440,1198,,,827,811,384,181,35871,,,8321,0,0,,,,,1,787,-3510,-177,4410,0,1,,,-32,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1243,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2369
107289,1769849561.446878,80.0,78.57705434497244,0,4149,4149,12500,-62,,80,2993,100,3809,4325,717,,0,0,600,23.59,-536723450,1,1010202627,3030,4454,4162,,,72.80153772224892,440,1198,,,827,811,382,181,35871,,,8321,0,0,,,,,1,787,-3510,-177,4410,0,1,,,-84,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1244,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2359
107290,1769849581.435688,80.0,78.59768907563026,0,4152,4152,12500,-32,,80,2993,100,3808,4325,717,,0,0,600,23.59,-536723450,1,1010202627,3030,4455,4162,,,72.80153772224892,440,1198,,,827,811,381,182,35871,,,8321,0,0,,,,,1,787,-3509,-177,4410,0,1,,,-34,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1245,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2359
107291,1769849601.4745831,80.0,78.59768907563026,0,4152,4152,12500,-23,,80,2993,100,3808,4325,717,,0,0,600,23.5,-536723450,1,1010202627,3030,4455,4162,,,72.80153772224892,440,1198,,,827,811,380,183,35871,,,8321,0,0,,,,,1,787,-3509,-177,4410,0,1,,,-27,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1246,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2350
107292,1769849621.449449,80.0,78.59768907563026,0,4148,4148,12500,-62,,80,2993,100,3808,4325,717,,0,0,600,23.5,-536723450,1,1010202627,3030,4456,4162,,,72.80153772224892,440,1198,,,828,811,378,183,35871,,,8321,0,0,,,,,1,787,-3509,-177,4410,0,1,,,-95,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1247,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2350
107293,1769849641.434826,80.0,78.57142857142857,0,4152,4152,12500,-31,,80,2992,100,3808,4325,717,,0,0,600,23.39,-536723450,1,1010202627,3029,4457,4162,,,72.77751081210957,440,1198,,,828,811,377,184,35871,,,8321,0,0,,,,,1,787,-3509,-177,4410,0,1,,,-31,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1249,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2339
107294,1769849661.435131,80.0,78.59206724454951,0,4151,4151,12500,-63,,80,2992,100,3807,4325,717,,0,0,600,23.39,-536723450,1,1010202627,3029,4458,4162,,,72.77751081210957,440,1198,,,828,811,375,185,35871,,,8321,0,0,,,,,1,787,-3509,-177,4410,0,1,,,-35,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1250,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2339
107295,1769849681.474868,80.0,78.59206724454951,0,4152,4152,12500,-26,,80,2992,100,3807,4325,717,,0,0,600,23.29,-536723450,1,1010202627,3029,4459,4162,,,72.77751081210957,440,1198,,,828,811,373,186,35871,,,8321,0,0,,,,,1,787,-3508,-177,4410,0,1,,,-33,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1252,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2329
107296,1769849701.441361,80.0,78.61271676300578,0,4152,4152,12500,-23,,80,2992,100,3806,4325,717,,0,0,600,23.29,-536723450,1,1010202627,3029,4460,4162,,,72.77751081210957,440,1198,,,828,811,372,186,35871,,,8321,0,0,,,,,1,787,-3508,-177,4410,0,1,,,-33,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1253,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2329
107297,1769849721.437647,80.0,78.61271676300578,0,4152,4152,12500,-27,,80,2992,100,3806,4325,717,,0,0,600,23.19,-536723450,1,1010202627,3029,4460,4162,,,72.77751081210957,440,1198,,,829,811,371,187,35871,,,8321,0,0,,,,,1,787,-3508,-177,4410,0,1,,,-32,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1254,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2319
107298,1769849741.5196981,80.0,78.61271676300578,0,4152,4152,12500,-28,,80,2992,100,3806,4325,717,,0,0,600,23.19,-536723450,1,1010202627,3028,4461,4162,,,72.75348390197021,440,1198,,,829,811,369,188,35871,,,8321,0,0,,,,,1,787,-3508,-177,4410,0,1,,,-42,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1256,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2319
107299,1769849761.443562,80.0,78.60709592641261,0,4148,4148,12500,-61,,80,2991,100,3805,4325,717,,0,0,600,23.09,-536723450,1,1010202627,3028,4463,4162,,,72.75348390197021,440,1198,,,829,811,379,189,35871,,,8321,0,0,,,,,1,787,-3507,-177,4410,0,1,,,-41,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1257,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2309
107300,1769849781.442493,80.0,78.60709592641261,0,4151,4151,12500,-21,,80,2991,100,3805,4325,717,,0,0,600,23.09,-536723450,1,1010202627,3028,4464,4162,,,72.75348390197021,440,1198,,,829,811,377,190,35871,,,8321,0,0,,,,,1,787,-3507,-177,4410,0,1,,,-31,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1258,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2309
107301,1769849801.441194,80.0,78.60709592641261,0,4151,4151,12500,-26,,80,2991,100,3805,4325,717,,0,0,600,23.0,-536723450,1,1010202627,3028,4464,4162,,,72.75348390197021,440,1198,,,830,811,376,190,35871,,,8321,0,0,,,,,1,787,-3507,-177,4410,0,1,,,-35,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1260,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2300
107302,1769849821.441968,80.0,78.60147213459517,0,4150,4150,12500,-51,,80,2990,100,3804,4325,717,,0,0,600,23.0,-536723450,1,1010202627,3027,4465,4162,,,72.72945699183084,440,1198,,,830,811,374,191,35871,,,8321,0,0,,,,,1,787,-3507,-177,4410,0,1,,,-34,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1261,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2300
107303,1769849841.441709,80.0,78.60147213459517,0,4151,4151,12500,-22,,80,2990,100,3804,4325,717,,0,0,600,22.89,-536723450,1,1010202627,3027,4466,4162,,,72.72945699183084,440,1198,,,830,811,373,192,35871,,,8321,0,0,,,,,1,787,-3507,-177,4410,0,1,,,-33,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1263,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2289
107304,1769849861.480776,80.0,78.60147213459517,0,4151,4151,12500,-24,,80,2990,100,3804,4325,717,,0,0,600,22.79,-536723450,1,1010202627,3027,4467,4162,,,72.72945699183084,0,1198,,,830,813,371,193,35871,,,8321,0,0,,,,,1,139,-3506,-34,4410,0,1,,,-29,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1264,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2289
107305,1769849881.448429,80.0,78.62214041546147,0,4142,4142,12500,-123,,80,2990,100,3803,4325,717,,0,0,600,22.79,-536723450,1,1010202627,3027,4468,4162,,,72.72945699183084,0,1198,,,830,813,369,194,35871,,,8321,0,0,,,,,1,139,-3506,-34,4410,0,1,,,-126,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1265,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2279
107306,1769849901.44717,80.0,78.62214041546147,0,4151,4151,12500,-23,,80,2990,100,3803,4325,717,,0,0,600,22.69,-536723450,1,1010202627,3027,4468,4162,,,72.72945699183084,0,1198,,,831,813,368,194,35871,,,8321,0,0,,,,,1,139,-3506,-34,4410,0,1,,,-27,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1267,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2269
107307,1769849921.442325,80.0,78.59584538522219,0,4151,4151,12500,-26,,80,2989,100,3803,4325,717,,0,0,600,22.69,-536723450,1,1010202627,3026,4469,4162,,,72.70543008169149,0,1198,,,831,813,366,195,35871,,,8321,0,0,,,,,1,139,-3506,-34,4410,0,1,,,-30,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1268,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2269
107308,1769849941.4444451,80.0,78.61651762230404,0,4148,4148,12500,-53,,80,2989,100,3802,4325,717,,0,0,600,22.59,-536723450,1,1010202627,3026,4470,4162,,,72.70543008169149,0,1198,,,831,813,365,196,35871,,,8321,0,0,,,,,1,139,-3506,-34,4410,0,1,,,-42,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1270,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2259
107309,1769849961.442678,80.0,78.61651762230404,0,4151,4151,12500,-28,,80,2989,100,3802,4325,717,,0,0,600,22.59,-536723450,1,1010202627,3026,4470,4162,,,72.70543008169149,0,1198,,,831,813,364,197,35871,,,8321,0,0,,,,,1,139,-3505,-34,4410,0,1,,,-29,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1271,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2259
107310,1769849981.447513,80.0,78.63720073664825,0,4151,4151,12500,-25,,80,2989,100,3801,4325,717,,0,0,600,22.5,-536723450,1,1010202627,3026,4471,4162,,,72.70543008169149,0,1198,,,831,813,362,198,35871,,,8321,0,0,,,,,1,139,-3505,-34,4410,0,1,,,-37,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1272,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2250
107311,1769850001.4463341,80.0,78.63720073664825,0,4150,4150,12500,-34,,80,2989,100,3801,4325,717,,0,0,600,22.5,-536723450,1,1010202627,3025,4472,4162,,,72.68140317155213,0,1198,,,832,813,361,198,35871,,,8321,0,0,,,,,1,139,-3505,-34,4410,0,1,,,-31,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1274,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2250
107312,1769850021.5408182,80.0,78.63720073664825,0,4150,4150,12500,-31,,80,2989,100,3801,4325,717,,0,0,600,22.39,-536723450,1,1010202627,3025,4473,4162,,,72.68140317155213,0,1198,,,832,813,359,199,35871,,,8321,0,0,,,,,1,139,-3505,-34,4410,0,1,,,-29,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1275,0,,0,1,3725,16777344,,,440.0,,,,,,,3200,,,,,,,,,0,,0,,2239
107313,1769850041.448339,80.0,78.63157894736842,0,4151,4151,12500,-23,,80,2988,100,3800,4325,717,,0,0,600,22.39,-536723450,1,1010202627,3025,4473,4162,,,72.68140317155213,0,1198,,,832,813,358,200,35871,,,8321,0,0,,,,,1,139,-3505,-34,4410,0,1,,,-32,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1277,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2239
107314,1769850061.448513,80.0,78.63157894736842,0,4150,4150,12500,-27,,80,2988,100,3800,4325,717,,0,0,600,22.29,-536723450,1,1010202627,3025,4474,4162,,,72.68140317155213,0,1198,,,832,813,357,201,35871,,,8321,0,0,,,,,1,139,-3504,-34,4410,0,1,,,-34,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1278,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2229
107315,1769850081.448993,80.0,78.63157894736842,0,4150,4150,12500,-25,,80,2988,100,3800,4325,717,,0,0,600,22.29,-536723450,1,1010202627,3025,4475,4162,,,72.68140317155213,0,1198,,,832,813,355,201,35871,,,8321,0,0,,,,,1,139,-3504,-34,4410,0,1,,,-28,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1279,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2229
107316,1769850101.459847,80.0,78.65227691497762,0,4143,4143,12500,-84,,80,2988,100,3799,4325,717,,0,0,600,22.19,-536723450,1,1010202627,3024,4477,4162,,,72.65737626141278,0,1198,,,833,813,354,202,35871,,,8321,0,0,,,,,1,139,-3504,-34,4410,0,1,,,-84,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1281,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2219
107317,1769850121.5291262,80.0,78.62595419847328,0,4144,4144,12500,-72,,80,2987,100,3799,4325,717,,0,0,600,22.19,-536723450,1,1010202627,3024,4479,4162,,,72.65737626141278,0,1198,,,833,813,352,203,35871,,,8321,0,0,,,,,1,139,-3503,-34,4410,0,1,,,-92,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1282,0,,0,1,3725,16777344,,,440.0,,,,,,,3200,,,,,,,,,0,,0,,2219
107318,1769850141.478755,80.0,78.62595419847328,0,4144,4144,12500,-103,,80,2987,100,3799,4325,717,,0,0,600,22.09,-536723450,1,1010202627,3023,4480,4162,,,72.63334935127342,0,1198,,,834,813,351,204,35871,,,8321,0,0,,,,,1,139,-3503,-34,4410,0,1,,,-80,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1283,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2219
107319,1769850161.459276,80.0,78.59963148196894,0,4144,4144,12500,-68,,80,2986,100,3799,4325,717,,0,0,600,22.09,-536723450,1,1010202627,3023,4482,4162,,,72.63334935127342,0,1198,,,834,813,350,204,35871,,,8321,0,0,,,,,1,139,-3502,-34,4410,0,1,,,-82,,,0,b'\n\x000\x90\x00\x00\x00\x04\x0b\xc8\x00\xc0\x03\x14\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x0b\x00\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00',,0,4207,1284,0,,0,1,3725,16777344,,,0.0,,,,,,,3200,,,,,,,,,0,,0,,2209
