ID,timestamp,timeInterval,Energy,NodeID,RootNodeID
30428,1767394816.0,86400.0,1126816.511722,10923,47
30669,1767394816.0,86400.0,123346.000002,10357,37
31886,1767394818.0,86400.0,243669,10923,47
31897,1767394818.0,86400.0,141875.397231,10357,37
32190,1767394818.0,86400.0,134036.000001,10368,2
33109,1767394818.0,86400.0,165879,10492,56
33808,1767481218.0,86400.0,146986.514936,10346,37
34040,1767481218.0,86400.0,113075.940028,48,48
34332,1767481218.0,86400.0,138054,37,37
35538,1767481221.0,86400.0,314259.793824,10357,37
35649,1767481221.0,86400.0,149965.168763,10009,2
35659,1767481221.0,86400.0,136816.269402,10071,59
35714,1767481221.0,86400.0,145163.999997,10350,37
35720,1767481221.0,86400.0,303378.48211,10212,37
35736,1767481221.0,86400.0,121399.631094,54,54
35754,1767481221.0,86400.0,320060,10492,2
35858,1767481221.0,86400.0,279347.999977,10492,56
35860,1767481221.0,86400.0,154655.999999,50,50
35903,1767481221.0,86400.0,344855.000013,10352,37
35907,1767481221.0,86400.0,1587718.718579,10346,37
35909,1767481221.0,86400.0,931346.498622,10322,37
35923,1767481221.0,86400.0,194235.673391,53,53
35930,1767481221.0,86400.0,213075.000001,48,48
35956,1767481221.0,86400.0,1064213.674723,10798,2
36002,1767481221.0,86400.0,210023.067803,10798,9
36064,1767481221.0,86400.0,265401.452691,10517,37
36076,1767481221.0,86400.0,188189.503667,10798,7
36179,1767481221.0,86400.0,277841.731829,10798,54
36203,1767481221.0,86400.0,371250.999991,10798,48
36409,1767481221.0,86400.0,160554,10499,2
38689,1767567621.0,86400.0,270627.28143,10346,37
38693,1767567621.0,86400.0,162566.501385,10322,37
38695,1767567621.0,86400.0,177664.206174,10357,37
38698,1767567621.0,86400.0,208314.51789,10212,37
38777,1767567621.0,86400.0,275847.325283,10798,2
39315,1767567621.0,86400.0,101193.999996,48,48
40391,1767567623.0,86400.0,129651.000003,10586,55
40396,1767567623.0,86400.0,139484.000003,10676,55
40399,1767567623.0,86400.0,303006.748941,10357,37
40408,1767567623.0,86400.0,103191.341792,10071,59
40710,1767567623.0,86400.0,107057.730046,53,53
40756,1767567623.0,86400.0,537219.703777,10352,37
40798,1767567623.0,86400.0,145763.04949,10276,54
40811,1767567623.0,86400.0,134543.000002,48,48
40891,1767567623.0,86400.0,180347.000003,10346,37
40893,1767567623.0,86400.0,430233.000002,10135,37
40896,1767567623.0,86400.0,129831.000006,10322,37
41162,1767567623.0,86400.0,112310.000002,47,47
41369,1767567623.0,86400.0,283697.999992,10212,37
42116,1767567623.0,86400.0,104102,10337,37
42831,1767654023.0,86400.0,117670.036231,10009,2
44135,1767654025.0,86400.0,370806.781374,10357,37
44231,1767654025.0,86400.0,123211.405018,10009,2
44450,1767654025.0,86400.0,167709.642916,10276,54
44509,1767654025.0,86400.0,355646.714417,10352,37
44647,1767654025.0,86400.0,127200.999999,10346,37
44877,1767654025.0,86400.0,334771.438886,10135,37
45041,1767654025.0,86400.0,295807,10322,37
45047,1767654025.0,86400.0,295052.000011,10212,37
46493,1767740425.0,86400.0,159176.218626,10357,37
47490,1767740425.0,86400.0,155441,12460,2
48045,1767740425.0,86400.0,245550,10520,18
48157,1767740428.0,86400.0,591507.501155,10357,37
48314,1767740428.0,86400.0,121706.999996,10009,2
48442,1767740428.0,86400.0,150056,10798,2
48556,1767740428.0,86400.0,107417,10798,48
48602,1767740428.0,86400.0,275743.140487,10352,37
48604,1767740428.0,86400.0,105639.999999,53,53
48608,1767740428.0,86400.0,340924.632365,10322,37
48610,1767740428.0,86400.0,151684,10350,37
48708,1767740428.0,86400.0,213563.741808,10346,37
49117,1767740428.0,86400.0,298875,10337,37
49355,1767740428.0,86400.0,284072,10212,37
51004,1767826828.0,86400.0,153725.498845,10357,37
51529,1767826828.0,86400.0,103006,10492,2
52391,1767826830.0,86400.0,146339.000001,10357,37
52500,1767826830.0,86400.0,198090.000005,10352,37
52581,1767826830.0,86400.0,118352.000005,10009,2
52656,1767826830.0,86400.0,292417.000003,10346,37
52794,1767826830.0,86400.0,112688.434284,48,48
52798,1767826830.0,86400.0,224183.233637,10798,48
52800,1767826830.0,86400.0,142019.000004,10798,2
53210,1767826830.0,86400.0,378618.000001,10322,37
53373,1767826830.0,86400.0,223446.000001,10135,37
53428,1767826830.0,86400.0,286544.000003,10212,37
53436,1767826830.0,86400.0,135696.737334,10798,54
54036,1767826830.0,86400.0,138273,10452,37
55265,1767913230.0,86400.0,124909.999997,10009,2
56503,1767913233.0,86400.0,453300.505253,10357,37
56509,1767913233.0,86400.0,121245.97901,10071,59
56514,1767913233.0,86400.0,233577.821252,48,48
56703,1767913233.0,86400.0,233779.275764,10009,2
56775,1767913233.0,86400.0,122398.566899,54,54
57104,1767913233.0,86400.0,161450.621632,10322,37
57107,1767913233.0,86400.0,619756.196712,10352,37
57131,1767913233.0,86400.0,268919,10798,48
57163,1767913233.0,86400.0,102535.809566,10798,2
57215,1767913233.0,86400.0,241243.659519,10517,37
57222,1767913233.0,86400.0,265540.643537,10346,37
57224,1767913233.0,86400.0,122512.512556,10338,37
59632,1767999633.0,86400.0,119222.340482,10517,37
59634,1767999633.0,86400.0,202797.803283,10352,37
59642,1767999633.0,86400.0,184676.494748,10357,37
59655,1767999633.0,86400.0,150940.356456,10346,37
59663,1767999633.0,86400.0,188094.378363,10322,37
59693,1767999633.0,86400.0,209180.724242,10009,2
60108,1767999633.0,86400.0,186067.000001,10499,2
61408,1767999635.0,86400.0,167455.666934,2,2
61440,1767999635.0,86400.0,248728,10517,37
61455,1767999635.0,86400.0,124112.841409,53,53
61459,1767999635.0,86400.0,723946.257173,10357,37
61461,1767999635.0,86400.0,736487.059918,10346,37
61465,1767999635.0,86400.0,782391.692951,10352,37
61506,1767999635.0,86400.0,225895.422165,54,54
61539,1767999635.0,86400.0,886796.000005,10322,37
61541,1767999635.0,86400.0,115765.999999,10353,37
61569,1767999635.0,86400.0,127592.774501,10009,2
61991,1767999635.0,86400.0,107474.523194,10368,2
62004,1767999635.0,86400.0,994232.005543,10798,2
62026,1767999635.0,86400.0,100174.999991,10499,56
62047,1767999635.0,86400.0,104582.000011,10341,37
62063,1767999635.0,86400.0,128854,10339,37
62069,1767999635.0,86400.0,145631.999999,10798,54
62130,1767999635.0,86400.0,189462.232263,10798,9
62158,1767999635.0,86400.0,318913.371447,10798,48
62160,1767999635.0,86400.0,313071.000003,48,48
62205,1767999635.0,86400.0,158597.112345,10798,7
62242,1767999635.0,86400.0,102036.000001,50,50
62283,1767999635.0,86400.0,207253.999991,10499,2
62286,1767999635.0,86400.0,213960.877011,12647,2
62393,1767999635.0,86400.0,175671.999999,10453,2
63138,1767999635.0,86400.0,101335,47,47
63140,1767999635.0,86400.0,531819.999988,10923,47
63326,1767999635.0,86400.0,123547,10452,37
64833,1768086035.0,86400.0,109027.158591,53,53
64883,1768086035.0,86400.0,190893.994453,10798,2
64887,1768086035.0,86400.0,191966.476805,10368,2
64926,1768086035.0,86400.0,119125.122988,12647,2
64981,1768086035.0,86400.0,288322.940088,10346,37
64983,1768086035.0,86400.0,181848.307056,10352,37
64986,1768086035.0,86400.0,262845.742856,10357,37
65564,1768086035.0,86400.0,167436.999999,10357,11
65943,1768086035.0,86400.0,127678.000014,10482,55
65960,1768086035.0,86400.0,138953,10482,56
66478,1768086037.0,86400.0,502764.611474,10357,37
66483,1768086037.0,86400.0,153076.072539,54,54
66510,1768086037.0,86400.0,140104.525325,10071,59
66591,1768086037.0,86400.0,117847.622895,53,53
66672,1768086037.0,86400.0,103034.000001,10586,2
66686,1768086037.0,86400.0,116396.999993,10368,2
66859,1768086037.0,86400.0,133463.999998,10276,54
67517,1768086037.0,86400.0,128060.961068,12647,2
68925,1768172437.0,86400.0,106426.377103,53,53
69057,1768172437.0,86400.0,169945.999995,10368,2
70502,1768172439.0,86400.0,143373.324118,10009,2
70528,1768172439.0,86400.0,127587.946365,10071,59
70583,1768172439.0,86400.0,259452.422917,10357,37
70630,1768172439.0,86400.0,148244.880714,54,54
70950,1768172439.0,86400.0,156928,12647,55
70966,1768172439.0,86400.0,112712,10368,56
70984,1768172439.0,86400.0,119134,12647,15
70989,1768172439.0,86400.0,634591.000021,10482,56
71052,1768172439.0,86400.0,111260,10482,9
71235,1768172439.0,86400.0,326557,10482,2
71249,1768172439.0,86400.0,278912.200453,10368,2
71269,1768172439.0,86400.0,118080.999998,10357,11
71632,1768172439.0,86400.0,110257.890949,10586,2
73487,1768258839.0,86400.0,115558,12647,55
73557,1768258839.0,86400.0,155694,10482,56
73591,1768258839.0,86400.0,320436.799548,10368,2
73641,1768258839.0,86400.0,108698,10368,56
73647,1768258839.0,86400.0,105793.000002,10357,11
73667,1768258839.0,86400.0,103164,10482,2
75144,1768258842.0,86400.0,107074.000002,10357,37
75146,1768258842.0,86400.0,142048.834317,2,2
75170,1768258842.0,86400.0,203107.757934,10009,2
75193,1768258842.0,86400.0,109115.376966,10071,59
75199,1768258842.0,86400.0,329789.99999,53,53
75263,1768258842.0,86400.0,116354.433063,54,54
75334,1768258842.0,86400.0,343326,10482,56
75335,1768258842.0,86400.0,120269,10482,55
75339,1768258842.0,86400.0,135811,10482,15
75392,1768258842.0,86400.0,287884.999996,10482,2
75403,1768258842.0,86400.0,110770.000001,10499,2
75418,1768258842.0,86400.0,104323.000001,10586,2
75550,1768258842.0,86400.0,117098,10282,11
75558,1768258842.0,86400.0,191811.642035,10357,11
75584,1768258842.0,86400.0,121678,10368,56
75624,1768258842.0,86400.0,373801.000001,10368,2
77564,1768345242.0,86400.0,109231.357961,10357,11
77604,1768345242.0,86400.0,139313.242071,10009,2
77624,1768345242.0,86400.0,157146.882218,10376,2
77663,1768345242.0,86400.0,265981.999995,53,53
77924,1768345242.0,86400.0,149089,10368,2
79617,1768345244.0,86400.0,137481.795404,2,2
79627,1768345244.0,86400.0,144072.301903,10036,2
79644,1768345244.0,86400.0,256512.627752,10009,2
79741,1768345244.0,86400.0,161349.617331,54,54
79870,1768345244.0,86400.0,168490.943189,53,53
80009,1768345244.0,86400.0,167261,10282,11
80039,1768345244.0,86400.0,209779.567521,10036,8
80160,1768345244.0,86400.0,178278.999996,10499,2
80249,1768345244.0,86400.0,119552.000002,50,50
80253,1768345244.0,86400.0,255742,10368,56
80259,1768345244.0,86400.0,137870.225575,10368,11
80402,1768345244.0,86400.0,132102.62077,10368,9
80448,1768345244.0,86400.0,538102.773375,10368,2
81165,1768345244.0,86400.0,253335.999997,10453,2
81215,1768345244.0,86400.0,180970.000001,10482,15
81219,1768345244.0,86400.0,159886.000001,10482,56
81226,1768345244.0,86400.0,122768.000005,10482,11
81250,1768345244.0,86400.0,136473.999997,10586,2
81253,1768345244.0,86400.0,159786.999999,10482,2
81259,1768345244.0,86400.0,597614.000058,10586,15
82670,1768431644.0,86400.0,102829.774422,10368,11
82746,1768431644.0,86400.0,329507.226644,10368,2
82756,1768431644.0,86400.0,138555.372256,10009,2
83304,1768431644.0,86400.0,136716.000001,10325,2
83317,1768431644.0,86400.0,457713.00003,10453,2
83858,1768431644.0,86400.0,104169,10453,56
84673,1768431646.0,86400.0,125895.450887,2,2
84703,1768431646.0,86400.0,237334.000004,53,53
84739,1768431646.0,86400.0,101720.662798,10071,59
84817,1768431646.0,86400.0,102832.390407,54,54
85026,1768431646.0,86400.0,183894.000002,10368,11
85029,1768431646.0,86400.0,139595.403884,10282,11
85037,1768431646.0,86400.0,223802.999995,10482,11
85053,1768431646.0,86400.0,304569,10368,56
85118,1768431646.0,86400.0,137262.798626,10368,7
85168,1768431646.0,86400.0,235099.964232,10368,9
85234,1768431646.0,86400.0,112309.190174,10036,8
85273,1768431646.0,86400.0,162627.078123,10009,2
85275,1768431646.0,86400.0,121628.999999,10453,2
85283,1768431646.0,86400.0,103070.320407,10499,2
85285,1768431646.0,86400.0,1083071.739901,10368,2
85709,1768431646.0,86400.0,326087,10482,56
85713,1768431646.0,86400.0,244723,10482,55
85717,1768431646.0,86400.0,399865.999997,10482,15
85741,1768431646.0,86400.0,108554,10482,9
85750,1768431646.0,86400.0,294150.000001,10482,2
85838,1768431646.0,86400.0,173985.000022,10586,2
85879,1768431646.0,86400.0,106537.000004,10586,11
86848,1768431646.0,86400.0,141837.045381,14629,2
87355,1768518046.0,86400.0,109364,10276,48
87478,1768518046.0,86400.0,281676.260091,10368,2
87489,1768518046.0,86400.0,134732.954615,14629,2
87491,1768518046.0,86400.0,103646.921881,10009,2
87847,1768518046.0,86400.0,253836.000013,10586,37
87851,1768518046.0,86400.0,107592,10442,37
88251,1768518046.0,86400.0,102972,10453,37
88349,1768518046.0,86400.0,119409.000002,10492,2
88377,1768518046.0,86400.0,243651.999986,10492,37
89776,1768518049.0,86400.0,174855.690932,10009,2
89811,1768518049.0,86400.0,100417.793959,10036,2
89858,1768518049.0,86400.0,100619.9533,10071,59
90006,1768518049.0,86400.0,114087.859297,54,54
90214,1768518049.0,86400.0,106127.883083,10036,8
90459,1768518049.0,86400.0,226928.966563,10368,2
90461,1768518049.0,86400.0,100869,10499,2
90503,1768518049.0,86400.0,184011,10482,55
90515,1768518049.0,86400.0,353870,10482,56
90625,1768518049.0,86400.0,108897,10482,15
90712,1768518049.0,86400.0,121172,10482,11
90737,1768518049.0,86400.0,154483.000001,10482,2
91321,1768518049.0,86400.0,118016.999998,10586,2
93249,1768604449.0,86400.0,108466.000001,10492,2
93333,1768604449.0,86400.0,117748.00001,10492,56
93943,1768604451.0,86400.0,133132.750576,10357,37
94055,1768604451.0,86400.0,147859.797002,53,53
94057,1768604451.0,86400.0,125064.058154,10036,8
94087,1768604451.0,86400.0,125362.061883,10071,59
94185,1768604451.0,86400.0,178089.335915,10009,2
94199,1768604451.0,86400.0,214218.999999,10586,2
94203,1768604451.0,86400.0,136177,10499,2
94246,1768604451.0,86400.0,149467.850774,54,54
94518,1768604451.0,86400.0,204539.000002,48,48
94818,1768604451.0,86400.0,109830.242112,10368,9
95092,1768604451.0,86400.0,151839.999984,10368,56
95240,1768604451.0,86400.0,169328.294326,10368,11
95348,1768604451.0,86400.0,314899.216512,10368,2
95362,1768604451.0,86400.0,154905,10520,18
95953,1768604451.0,86400.0,115664,10499,37
95962,1768604451.0,86400.0,270368.999994,10522,56
96148,1768604451.0,86400.0,165223.999999,10492,37
97175,1768690851.0,86400.0,116340.451875,10482,11
97301,1768690851.0,86400.0,178923.783488,10368,2
97344,1768690851.0,86400.0,161172.000002,14901,11
97605,1768690851.0,86400.0,129459,10482,2
98949,1768690853.0,86400.0,101239.121336,54,54
98978,1768719653.0,3600.0,1661.417008,12138,2
98979,1768719653.0,3600.0,318.083482,10042,2
98980,1768719653.0,3600.0,1056.619199,2,2
98981,1768719653.0,3600.0,648.943971,10094,2
98982,1768719653.0,3600.0,1843.91014,10143,2
98985,1768719653.0,3600.0,295.696525,10013,2
98986,1768719653.0,3600.0,2767.762767,12624,2
98987,1768719653.0,3600.0,131.447856,10045,2
98988,1768719653.0,3600.0,11367.567162,10673,2
98991,1768719653.0,3600.0,590.699344,10005,2
98994,1768719653.0,3600.0,633.994145,9,9
98995,1768719653.0,3600.0,278.604142,10094,9
98996,1768719653.0,3600.0,191.272617,10042,9
98997,1768719653.0,3600.0,699.855363,10143,9
99000,1768719653.0,3600.0,145.89897,10013,9
99001,1768719653.0,3600.0,614.860959,12138,9
99002,1768719653.0,3600.0,1092.323494,12624,9
99003,1768719653.0,3600.0,88.961337,10045,9
99006,1768719653.0,3600.0,7971.319385,10673,9
99009,1768719653.0,3600.0,443.774127,10005,9
99012,1768719653.0,3600.0,776.901863,7,7
99013,1768719653.0,3600.0,357.16923,10094,7
99014,1768719653.0,3600.0,233.155328,10042,7
99015,1768719653.0,3600.0,902.843693,10143,7
99018,1768719653.0,3600.0,179.640662,10013,7
99019,1768719653.0,3600.0,799.350561,12138,7
99020,1768719653.0,3600.0,1397.316405,12624,7
99021,1768719653.0,3600.0,108.452943,10045,7
99022,1768719653.0,3600.0,9685.531372,10673,7
99025,1768719653.0,3600.0,535.227579,10005,7
99028,1768719653.0,3600.0,3350.565876,10071,59
99031,1768719653.0,3600.0,68.473593,10066,11
99034,1768719653.0,3600.0,5388.054156,15174,11
99038,1768719653.0,3600.0,24,10402,2
99040,1768719653.0,3600.0,235.702784,10155,2
99041,1768719653.0,3600.0,9929.28731,10357,37
99042,1768719653.0,3600.0,933.542464,10215,2
99043,1768719653.0,3600.0,34,10268,2
99044,1768719653.0,3600.0,103.70613,10009,2
99045,1768719653.0,3600.0,61,10198,2
99047,1768719653.0,3600.0,536.798655,10197,2
99048,1768719653.0,3600.0,55,10184,2
99050,1768719653.0,3600.0,73,10177,2
99052,1768719653.0,3600.0,164,10238,2
99053,1768719653.0,3600.0,56,10174,2
99055,1768719653.0,3600.0,30,10100,2
99057,1768719653.0,3600.0,187.891413,10227,2
99058,1768719653.0,3600.0,30,15177,2
99060,1768719653.0,3600.0,142.42221,10357,2
99061,1768719653.0,3600.0,191.614076,10276,2
99062,1768719653.0,3600.0,117.081854,10061,37
99064,1768719653.0,3600.0,1338,10337,11
99066,1768719653.0,3600.0,36,14095,11
99068,1768719653.0,3600.0,8,12624,11
99070,1768719653.0,3600.0,59.290523,10155,9
99071,1768719653.0,3600.0,265.641246,10215,9
99073,1768719653.0,3600.0,11,10402,9
99075,1768719653.0,3600.0,15,10268,9
99076,1768719653.0,3600.0,27.81204,10009,9
99077,1768719653.0,3600.0,25,10198,9
99079,1768719653.0,3600.0,134.767668,10197,9
99080,1768719653.0,3600.0,23,10184,9
99082,1768719653.0,3600.0,31,10177,9
99084,1768719653.0,3600.0,73,10238,9
99085,1768719653.0,3600.0,24,10174,9
99087,1768719653.0,3600.0,13,10100,9
99089,1768719653.0,3600.0,47.144927,10227,9
99090,1768719653.0,3600.0,13,15177,9
99092,1768719653.0,3600.0,35.476083,10357,9
99093,1768719653.0,3600.0,47.49546,10276,9
99094,1768719653.0,3600.0,352.821163,54,54
99097,1768719653.0,3600.0,1.499259,10444,54
99100,1768719653.0,3600.0,0.999506,10045,54
99103,1768719653.0,3600.0,0.999506,10010,54
99106,1768719653.0,3600.0,4.497777,10055,54
99107,1768719653.0,3600.0,3.998024,10013,54
99108,1768719653.0,3600.0,1,10276,54
99110,1768719653.0,3600.0,86.289854,10155,7
99111,1768719653.0,3600.0,357.680933,10215,7
99113,1768719653.0,3600.0,13,10402,7
99115,1768719653.0,3600.0,18,10268,7
99116,1768719653.0,3600.0,37.041025,10009,7
99117,1768719653.0,3600.0,31,10198,7
99119,1768719653.0,3600.0,187.724635,10197,7
99120,1768719653.0,3600.0,29,10184,7
99122,1768719653.0,3600.0,38,10177,7
99124,1768719653.0,3600.0,89,10238,7
99125,1768719653.0,3600.0,29,10174,7
99127,1768719653.0,3600.0,16,10100,7
99129,1768719653.0,3600.0,64.561203,10227,7
99130,1768719653.0,3600.0,16,15177,7
99132,1768719653.0,3600.0,48.016366,10357,7
99133,1768719653.0,3600.0,65.811578,10276,7
99134,1768723253.0,3600.0,28.918146,10061,37
99135,1768723253.0,3600.0,69.272688,10042,7
99136,1768723253.0,3600.0,45.313973,7,7
99137,1768723253.0,3600.0,4087.183525,10357,37
99138,1768723253.0,3600.0,118.232332,10094,7
99139,1768719653.0,3600.0,12.937124,10523,7
99141,1768723253.0,3600.0,14.062876,10523,7
99142,1768719653.0,3600.0,4.791527,10020,7
99144,1768723253.0,3600.0,5.208473,10020,7
99145,1768723253.0,3600.0,374.489191,10143,7
99146,1768719653.0,3600.0,20.124414,10892,7
99147,1768723253.0,3600.0,21.875586,10892,7
99148,1768723253.0,3600.0,23.958975,10009,7
99149,1768723253.0,3600.0,374.489191,12138,7
99150,1768723253.0,3600.0,169.275365,10197,7
99151,1768719653.0,3600.0,14.853734,10514,7
99153,1768723253.0,3600.0,16.146266,10514,7
99154,1768723253.0,3600.0,48.438797,10227,7
99155,1768723253.0,3600.0,497.929996,12624,7
99156,1768719653.0,3600.0,22.999331,10082,7
99157,1768723253.0,3600.0,25.000669,10082,7
99158,1768723253.0,3600.0,20.313044,10013,7
99159,1768723253.0,3600.0,67.710146,10155,7
99160,1768719653.0,3600.0,12.457971,13700,7
99162,1768723253.0,3600.0,13.542029,13700,7
99163,1768723253.0,3600.0,245.319067,10215,7
99164,1768719653.0,3600.0,10.54136,10152,7
99165,1768723253.0,3600.0,11.45864,10152,7
99166,1768719653.0,3600.0,12.937124,14629,7
99168,1768723253.0,3600.0,14.062876,14629,7
99169,1768723253.0,3600.0,36.983634,10357,7
99170,1768723253.0,3600.0,49.188422,10276,7
99171,1768723253.0,3600.0,31.771866,9,9
99172,1768723253.0,3600.0,82.814717,10094,9
99173,1768723253.0,3600.0,54.168117,10042,9
99174,1768719653.0,3600.0,8.624749,10523,9
99176,1768723253.0,3600.0,9.375251,10523,9
99177,1768719653.0,3600.0,3.354069,10020,9
99179,1768723253.0,3600.0,3.645931,10020,9
99180,1768723253.0,3600.0,262.507027,10143,9
99181,1768719653.0,3600.0,13.895429,10892,9
99183,1768723253.0,3600.0,15.104571,10892,9
99184,1768723253.0,3600.0,17.18796,10009,9
99185,1768723253.0,3600.0,262.507027,12138,9
99186,1768723253.0,3600.0,118.232332,10197,9
99187,1768719653.0,3600.0,10.54136,10514,9
99189,1768723253.0,3600.0,11.45864,10514,9
99190,1768723253.0,3600.0,33.855073,10227,9
99191,1768723253.0,3600.0,348.967675,12624,9
99192,1768719653.0,3600.0,16.291193,10082,9
99193,1768723253.0,3600.0,17.708807,10082,9
99194,1768723253.0,3600.0,14.062876,10013,9
99195,1768723253.0,3600.0,42.709477,10155,9
99196,1768719653.0,3600.0,8.624749,13700,9
99198,1768723253.0,3600.0,9.375251,13700,9
99199,1768723253.0,3600.0,171.358754,10215,9
99200,1768719653.0,3600.0,7.666444,10152,9
99201,1768723253.0,3600.0,8.333556,10152,9
99202,1768719653.0,3600.0,9.583054,14629,9
99204,1768723253.0,3600.0,10.416946,14629,9
99205,1768723253.0,3600.0,25.523917,10357,9
99206,1768723253.0,3600.0,34.50454,10276,9
99207,1768723253.0,3600.0,1327.50118,2,2
99208,1768723253.0,3600.0,4740.161,10094,2
99209,1768723253.0,3600.0,351.471553,10042,2
99210,1768719653.0,3600.0,39.290523,10523,2
99212,1768723253.0,3600.0,100.217726,10523,2
99213,1768723253.0,3600.0,3468.811931,10143,2
99214,1768719653.0,3600.0,68.039687,10892,2
99215,1768723253.0,3600.0,139.289684,10892,2
99216,1768723253.0,3600.0,1890.121591,10009,2
99217,1768723253.0,3600.0,2814.297083,12138,2
99218,1768723253.0,3600.0,772.205299,10197,2
99219,1768719653.0,3600.0,45.519509,10514,2
99221,1768723253.0,3600.0,88.5861,10514,2
99222,1768723253.0,3600.0,342.140927,10227,2
99223,1768723253.0,3600.0,4899.715136,12624,2
99224,1768719653.0,3600.0,78.581047,10082,2
99225,1768723253.0,3600.0,149.828192,10082,2
99226,1768723253.0,3600.0,1584.838307,10013,2
99227,1768723253.0,3600.0,477.959257,10155,2
99228,1768719653.0,3600.0,36.89476,13700,2
99230,1768723253.0,3600.0,308.10524,13700,2
99231,1768723253.0,3600.0,748.457536,10215,2
99232,1768719653.0,3600.0,32.103233,10152,2
99233,1768723253.0,3600.0,34.896767,10152,2
99234,1768719653.0,3600.0,6.708138,10010,2
99235,1768723253.0,3600.0,15.57305,10010,2
99236,1768719653.0,3600.0,39.769676,14629,2
99238,1768723253.0,3600.0,82.795999,14629,2
99239,1768719653.0,3600.0,1.437458,10020,2
99240,1768723253.0,3600.0,1.562542,10020,2
99241,1768723253.0,3600.0,213.057882,10357,2
99242,1768719653.0,3600.0,13.894009,10061,2
99244,1768723253.0,3600.0,15.105991,10061,2
99245,1768723253.0,3600.0,264.306221,10276,2
99246,1768719653.0,3600.0,1372.214507,11241,54
99248,1768723253.0,3600.0,5824.883975,10071,59
99249,1768723253.0,3600.0,4,10059,37
99250,1768723253.0,3600.0,285,10456,2
99252,1768723253.0,3600.0,77,10120,2
99254,1768723253.0,3600.0,124,10174,2
99255,1768723253.0,3600.0,124,14505,2
99257,1768723253.0,3600.0,252,10198,2
99258,1768723253.0,3600.0,84,10062,2
99260,1768723253.0,3600.0,152,10098,2
99262,1768723253.0,3600.0,1333.825076,10459,2
99264,1768723253.0,3600.0,125.945873,10045,2
99265,1768723253.0,3600.0,826,10277,2
99267,1768723253.0,3600.0,1421.550182,54,54
99268,1768723253.0,3600.0,8412.117389,11241,54
99270,1768726853.0,3600.0,23,10066,11
99271,1768726853.0,3600.0,14399.668106,11241,54
99272,1768726853.0,3600.0,1700,10276,54
99273,1768726853.0,3600.0,1827.627186,54,54
99274,1768726853.0,3600.0,71,10276,48
99275,1768726853.0,3600.0,749,10442,11
99277,1768726853.0,3600.0,15,10350,11
99279,1768726853.0,3600.0,68,10357,11
99281,1768726853.0,3600.0,204,10353,11
99282,1768726853.0,3600.0,363,14629,11
99284,1768726853.0,3600.0,669,10368,11
99286,1768726853.0,3600.0,185,10352,11
99288,1768726853.0,3600.0,318.565841,2,2
99289,1768726853.0,3600.0,75.590761,10082,2
99290,1768726853.0,3600.0,45.894391,10514,2
99291,1768726853.0,3600.0,767.786162,10094,2
99292,1768723253.0,3600.0,466.506914,10402,2
99293,1768726853.0,3600.0,547.493086,10402,2
99294,1768726853.0,3600.0,119.86535,10042,2
99295,1768723253.0,3600.0,108.115508,10149,2
99297,1768726853.0,3600.0,126.884492,10149,2
99298,1768726853.0,3600.0,52.913533,10013,2
99299,1768726853.0,3600.0,1360.093771,10143,2
99300,1768726853.0,3600.0,180.337959,10155,2
99301,1768726853.0,3600.0,195.996046,10197,2
99302,1768723253.0,3600.0,113.6363,10416,2
99303,1768726853.0,3600.0,133.3637,10416,2
99304,1768726853.0,3600.0,1238.608619,12138,2
99305,1768726853.0,3600.0,100.96766,10227,2
99306,1768726853.0,3600.0,67.491751,10523,2
99307,1768726853.0,3600.0,46.434325,14629,2
99308,1768726853.0,3600.0,1781.242299,12624,2
99309,1768726853.0,3600.0,63.172279,10009,2
99310,1768726853.0,3600.0,205.174924,10459,2
99311,1768723253.0,3600.0,43.246203,13453,2
99313,1768726853.0,3600.0,50.753797,13453,2
99314,1768726853.0,3600.0,48.054127,10045,2
99315,1768723253.0,3600.0,61.188777,10128,2
99316,1768726853.0,3600.0,71.811223,10128,2
99317,1768723253.0,3600.0,39.565675,10004,2
99319,1768726853.0,3600.0,46.434325,10004,2
99320,1768726853.0,3600.0,9.718812,10010,2
99321,1768726853.0,3600.0,76.670629,10892,2
99322,1768726853.0,3600.0,101.519908,10357,2
99323,1768726853.0,3600.0,126.079703,10276,2
99324,1768726853.0,3600.0,3479.529163,10357,37
99325,1768723253.0,3600.0,121,10459,54
99327,1768726853.0,3600.0,3626.629769,10071,59
99330,1768748453.0,3600.0,1179,10845,56
99332,1768748453.0,3600.0,23091,55,55
99333,1768748453.0,3600.0,825,56,56
99334,1768748453.0,3600.0,2577,10376,56
99337,1768748453.0,3600.0,1981,10074,56
99339,1768748453.0,3600.0,1754,10453,55
99340,1768748453.0,3600.0,205,10442,56
99341,1768748453.0,3600.0,96925,10499,56
99342,1768690853.0,86400.0,132116.000008,10499,56
99344,1768748453.0,3600.0,30.654215,10491,11
99346,1768744853.0,3600.0,1698.171807,10376,11
99349,1768748453.0,3600.0,884.514328,10066,11
99350,1768748453.0,3600.0,11637,10282,11
99351,1768744853.0,3600.0,174.241589,10212,11
99352,1768744853.0,3600.0,34,10282,11
99353,1768744853.0,3600.0,250.485672,10066,11
99355,1768744853.0,3600.0,976.063069,10499,11
99356,1768744853.0,3600.0,3385.792763,10453,11
99358,1768744853.0,3600.0,573.519701,10442,11
99359,1768748453.0,3600.0,109.758411,10212,11
