ID,timestamp,AccumulatedSystemLoad,AccumulatedSystemPowerIn,Amperage,ChargeAccum,CurrentCapacity,ITMiscStatus,InstantAmperage,IsCharging,MiscStatus,PresentDOD0,RSS,ResScale,StateOfCharge,SystemCurrentIn,SystemVoltageIn,Temperature,VirtualTemperature,Voltage,Watts,CellVoltage2,CellVoltage1,CellVoltage0
543,1767472083.0946703,15246722,34192621,-10,-1590,37,23553,-13,0,,10804,118,786,36,0,0,2719,2709,3792,0,,,
544,1767474231.028348,15730216,34192621,-223,-1553,36,23555,-320,0,,10948,93,586,35,0,0,3350,3359,3780,0,,,
545,1767475831.105681,16156058,34192621,-15,-1521,35,23553,-18,0,,11076,101,679,34,0,0,3159,3150,3762,0,,,
546,1767478287.389267,16609619,34192621,-13,-1487,34,23555,-12,0,,11211,112,598,33,0,0,2850,2859,3785,0,,,
547,1767479330.6624,17217424,34192621,-222,-1440,33,23553,-194,0,,11394,114,835,32,0,0,2889,2879,3767,0,,,
548,1767479930.5277321,17698738,34192621,-208,-1404,32,23555,-232,0,,11539,117,778,31,0,0,2789,2800,3759,0,,,
549,1767480230.4862242,17994068,34192621,-232,-1381,31,23552,-291,0,,11629,117,858,30,0,0,2729,2729,3741,0,,,
550,1767483157.7328172,18439042,34192621,-14,-1347,30,23553,-9,0,,11762,109,684,30,0,0,2919,2919,3778,0,,,
551,1767485030.311033,19572159,38775930,3625,-1590,36,23553,3630,1,,10805,111,1000,36,2076,8301,3550,2909,4097,20,,,
552,1767485330.3141322,20244645,43734394,3612,-1891,44,23553,3628,1,,9617,75,1000,44,2094,8274,3869,3239,4118,20,,,
553,1767485630.723084,20912465,48716640,3597,-2193,52,23553,3616,1,,8429,67,1000,52,2124,8250,4089,3459,4150,20,,,
554,1767485930.3657522,21194655,49069145,-118,-2196,53,23553,-131,0,,8417,71,1000,52,0,0,3289,3309,3897,0,,,
555,1767488030.692954,22709456,49069145,-139,-2081,51,23553,-163,0,,8869,152,1199,49,0,0,1889,1879,3815,0,,,
556,1767488630.073092,23156420,49069145,-465,-2047,50,23552,-513,0,,9003,132,1103,48,0,0,2109,2109,3818,0,,,
557,1767489836.3878102,23542340,49069145,-52,-2018,49,23555,-66,0,,9118,98,1052,47,0,0,2579,2579,3839,0,,,
558,1767490430.9556131,24011855,49069145,-148,-1982,48,23553,-188,0,,9259,116,1045,47,0,0,2259,2279,3825,0,,,
559,1767491039.79374,24681691,49069145,-424,-1931,47,23552,-398,0,,9460,184,1269,45,0,0,1479,1519,3750,0,,,
560,1767491630.375466,25174091,49069145,-271,-1893,46,23553,-391,0,,9609,140,1391,44,0,0,1979,1959,3789,0,,,
561,1767491930.701836,25425160,49069145,-250,-1874,45,23554,-300,0,,9685,112,1396,43,0,0,2359,2350,3790,0,,,
562,1767492231.172477,25733493,49069145,-411,-1850,44,23554,-274,0,,9778,102,1336,42,0,0,2479,2529,3793,0,,,
563,1767495318.465098,26241305,49069145,-13,-1812,42,23555,-10,0,,10204,89,1337,40,0,0,3019,3019,3821,0,,,
564,1767495627.767603,26291074,49069145,-51,-1808,41,23555,-31,0,,10242,87,1340,40,0,0,3119,3109,3822,0,,,
565,1767498853.547783,26876540,49069145,-70,-1765,40,23555,-22,0,,10438,108,699,39,0,0,2759,2750,3812,0,,,
566,1767500940.623229,27563742,49887472,-74,-1770,42,23553,-72,0,,10094,97,1000,41,0,0,2789,2800,3812,0,,,
567,1767501530.423901,27899571,51306530,3623,-1846,44,23553,3628,1,,9794,118,1000,43,2014,8415,2909,2289,4159,20,,,
568,1767501830.525104,28358733,56159217,3550,-2150,52,23553,3555,1,,8598,91,1000,51,1922,8445,3350,2739,4198,20,,,
569,1767502130.9998221,28692147,60430892,2970,-2421,59,23553,2973,1,,7529,88,1000,58,1561,8557,3379,2939,4198,20,,,
570,1767502431.1457052,28970314,63962877,2546,-2645,64,23553,2551,1,,6646,109,1000,64,1368,8624,3289,2959,4207,20,,,
571,1767502730.3341632,29255089,67351390,2546,-2857,70,23553,2551,1,,5810,88,1000,69,1366,8623,3279,2950,4255,20,,,
572,1767503031.1341639,29548507,70739719,2306,-3066,75,23553,2310,1,,4986,86,1000,75,1223,8666,3250,2959,4298,20,,,
573,1767503331.020463,29792075,73354606,154,-3226,80,23553,201,1,,4356,95,1000,79,815,4958,2989,2929,4191,15,,,
574,1767503630.3767672,30002668,75417146,1460,-3350,83,23553,1464,1,,3866,111,1000,82,1454,4793,2869,2750,4318,15,,,
575,1767503930.417237,30207345,77439268,1426,-3472,86,23553,1431,1,,3388,127,1000,86,1441,4796,2759,2639,4362,15,,,
576,1767504230.879622,30349124,79294212,1221,-3585,90,23553,1226,1,,2942,142,1000,89,1184,4879,2629,2539,4389,15,,,
577,1767504548.703217,30441399,80390467,1030,-3650,91,23553,1033,1,,2685,149,1000,91,980,4940,2529,2459,4393,15,,,
578,1767504830.7598839,30809179,82283308,786,-3749,94,23553,788,1,,2296,173,1000,94,960,4942,2439,2389,4401,15,,,
579,1767505130.4018822,31200921,83595016,673,-3809,96,23553,675,1,,2058,172,1000,95,852,4973,2450,2409,4404,15,,,
580,1767505430.396295,31615066,84801191,582,-3861,97,23553,589,1,,1853,169,1000,96,778,4990,2469,2429,4407,15,,,
581,1767505730.4280381,31995485,85859161,487,-3906,98,23553,491,1,,1677,165,1000,98,677,5017,2469,2439,4407,15,,,
582,1767506031.09615,32363236,86793545,409,-3943,99,23553,411,1,,1531,159,1000,99,608,5031,2459,2439,4408,15,,,
583,1767506330.204236,32740257,87649159,350,-3974,100,23553,354,1,,1407,158,1000,99,571,5041,2450,2429,4408,15,,,
584,1767525230.4501061,44134689,98014080,-336,-3902,99,24577,-370,0,,2041,131,1229,94,0,0,2850,2850,4280,0,,,
585,1767526204.038724,44897682,98014080,-174,-3851,98,24578,-155,0,,2244,189,842,93,0,0,2289,2279,4297,0,,,
586,1767527341.7532582,45605499,98014080,-125,-3803,97,24576,-130,0,,2432,190,1009,92,0,0,2229,2229,4236,0,,,
587,1767527930.2597241,45872914,98014080,-15,-3785,96,24578,-38,0,,2503,170,990,91,0,0,2350,2339,4273,0,,,
588,1767528530.780151,46284186,98014080,-14,-3757,95,24580,-11,0,,2614,128,1246,90,0,0,2759,2750,4238,0,,,
589,1767528835.720931,46574772,98014080,-16,-3737,94,24580,-8,0,,2693,126,1182,89,0,0,2800,2789,4215,0,,,
590,1767529430.455576,47307275,98014080,-371,-3686,93,24580,-341,0,,2891,117,1314,88,0,0,2939,2939,4219,0,,,
591,1767529730.720222,47755869,98014080,-405,-3656,92,24581,-408,0,,3013,109,1340,87,0,0,3079,3069,4208,0,,,
592,1767530030.1589522,48129919,98014080,-165,-3630,91,24585,-131,0,,3114,104,1374,86,0,0,3150,3150,4221,0,,,
593,1767530330.423894,48686596,98014080,-380,-3591,90,24590,-308,0,,3267,101,1353,85,0,0,3179,3179,4073,0,,,
594,1767530630.441834,49132311,98014080,-362,-3560,89,24589,-353,0,,3388,96,1450,84,0,0,3219,3219,4189,0,,,
595,1767530931.1643438,49658890,98014080,-254,-3524,88,24577,-236,0,,3531,93,1595,84,0,0,3239,3239,4182,0,,,
596,1767531531.076313,50141542,98014080,-162,-3491,87,24577,-134,0,,3663,97,1046,83,0,0,3109,3129,4178,0,,,
597,1767532730.1031082,50693125,98014080,-182,-3453,86,24577,-243,0,,3813,106,1188,82,0,0,2900,2919,4167,0,,,
598,1767533630.904684,51363865,98014080,-180,-3406,85,24577,-227,0,,3997,114,1096,81,0,0,2700,2700,4156,0,,,
599,1767534230.305305,51895015,98014080,-167,-3369,84,24577,-116,0,,4143,113,1123,80,0,0,2679,2679,4137,0,,,
600,1767534530.2561932,52332647,98014080,-238,-3338,83,24576,-227,0,,4265,112,1358,79,0,0,2679,2679,4100,0,,,
601,1767534829.967373,52778433,98014080,-339,-3306,82,24583,-341,0,,4391,110,1426,78,0,0,2650,2650,4102,0,,,
602,1767535430.14784,53826205,98014080,-308,-3232,80,24591,-312,0,,4683,104,1558,76,0,0,2739,2729,4062,0,,,
603,1767535730.4044662,54227810,98014080,-175,-3203,79,24590,-130,0,,4796,103,1425,75,0,0,2739,2739,4084,0,,,
604,1767536330.5549269,55163609,98014080,-349,-3137,78,24579,-334,0,,5059,93,1553,73,0,0,2839,2819,4053,0,,,
605,1767536631.151205,55803382,98014080,-822,-3091,76,24579,-353,0,,5240,86,1521,72,0,0,3100,3089,4043,0,,,
606,1767537230.3184042,56331876,98014080,-279,-3053,75,24577,-308,0,,5389,87,1071,71,0,0,3159,3159,4056,0,,,
607,1767537830.251867,56942479,98014080,-1438,-3009,74,24579,-793,0,,5560,92,1012,70,0,0,3059,3059,4042,0,,,
608,1767538430.405021,57590708,98014080,-168,-2963,73,24583,-176,0,,5775,92,1251,69,0,0,2919,2919,4026,0,,,
609,1767538731.114103,57923646,98014080,-168,-2939,72,24583,-121,0,,5893,92,1127,68,0,0,2909,2909,4020,0,,,
610,1767539030.3096,58282164,98014080,-207,-2913,71,24583,-136,0,,5982,93,1128,68,0,0,2859,2859,4014,0,,,
611,1767539630.9600751,58888179,98014080,-617,-2869,70,24581,-403,0,,6139,100,1290,66,0,0,2759,2759,3991,0,,,
612,1767539930.353158,59334221,98014080,-390,-2837,69,24583,-416,0,,6258,106,1357,65,0,0,2759,2759,3968,0,,,
613,1767540230.745896,59818014,98014080,-346,-2801,68,24586,-307,0,,6405,111,1387,65,0,0,2769,2769,3957,0,,,
614,1767540530.859122,60228396,98014080,-390,-2772,67,24586,-327,0,,6522,115,1167,64,0,0,2750,2750,3961,0,,,
615,1767540830.739413,60663055,98014080,-320,-2740,66,24591,-210,0,,6639,121,1176,63,0,0,2739,2739,3950,0,,,
616,1767541431.1528282,61651942,98014080,-705,-2667,64,24576,-641,0,,6913,130,1120,61,0,0,2750,2739,3907,0,,,
617,1767541731.114418,62321444,98014080,-486,-2617,63,24580,-437,0,,7110,118,1296,60,0,0,2839,2829,3910,0,,,
618,1767542030.756392,62739937,98014080,-341,-2586,62,24580,-301,0,,7240,109,1166,59,0,0,2850,2850,3906,0,,,
619,1767542631.200412,63417750,98014080,-337,-2536,60,24584,-276,0,,7438,102,1118,57,0,0,2800,2800,3867,0,,,
620,1767542930.845062,63904443,98014080,-167,-2499,59,24586,-138,0,,7588,93,1052,57,0,0,2929,2919,3887,0,,,
621,1767543531.114008,65332676,98014080,-176,-2390,55,24585,-145,0,,7996,84,1398,54,0,0,3179,3179,3839,0,,,
622,1767544131.0041661,66104280,98014080,-1075,-2332,54,24588,-1557,0,,8235,82,1017,51,0,0,3250,3209,3716,0,,,
623,1767544730.8534942,67115112,98014080,-298,-2255,53,24576,-199,0,,8545,81,1107,50,0,0,3150,3150,3836,0,,,
624,1767545030.227604,67612098,98014080,-275,-2218,52,24578,-223,0,,8703,82,1133,49,0,0,3139,3139,3836,0,,,
625,1767545330.546329,68117873,98014080,-322,-2180,51,24581,-247,0,,8850,82,1148,48,0,0,3159,3159,3831,0,,,
626,1767545630.405189,68575283,98014080,-169,-2144,49,24585,-139,0,,9002,82,1066,47,0,0,3179,3179,3834,0,,,
627,1767545930.9533381,69072671,98014080,-556,-2106,48,24591,-663,0,,9130,80,1100,46,0,0,3219,3219,3803,0,,,
628,1767546230.809846,69692990,98014080,-244,-2059,47,24588,-248,0,,9339,79,1174,45,0,0,3239,3229,3816,0,,,
629,1767546530.9535751,69973432,98014080,-99,-2038,46,24589,-77,0,,9496,82,1002,44,0,0,3050,3059,3832,0,,,
630,1767547430.283432,70592137,98014080,-459,-1991,45,24589,-510,0,,9620,85,993,43,0,0,3059,3059,3818,0,,,
631,1767547730.294691,71008570,98014080,-386,-1959,44,24577,-393,0,,9735,90,1130,42,0,0,2969,2969,3797,0,,,
632,1767548030.283774,71410509,98014080,-190,-1928,43,24576,-144,0,,9853,90,1088,42,0,0,3019,3009,3800,0,,,
633,1767548630.225276,71853495,98014080,-184,-1894,42,24576,-133,0,,10058,84,916,40,0,0,3339,3329,3801,0,,,
634,1767549587.363195,72389077,98014080,-77,-1853,41,24577,-81,0,,10243,107,704,40,0,0,2750,2750,3806,0,,,
635,1767550728.3610148,72534857,98014080,-77,-1842,40,24577,-75,0,,10308,106,711,39,0,0,2819,2819,3818,0,,,
636,1767554930.855776,73375153,98014080,-765,-1779,39,24576,-566,0,,10439,116,861,38,0,0,2739,2739,3763,0,,,
637,1767555620.781726,73619551,98014080,-31,-1761,38,24579,-10,0,,10579,114,784,37,0,0,2869,2859,3775,0,,,
638,1767556434.0335062,74066488,98014080,-16,-1727,37,24577,-42,0,,10587,117,902,37,0,0,2800,2800,3745,0,,,
639,1767557030.8167562,74375342,98652983,2431,-1751,39,24577,2467,1,,10522,120,1000,37,2514,4418,2959,2689,3999,15,,,
640,1767557330.853661,74774907,101756418,2316,-1945,44,24577,2041,1,,9754,90,1000,42,2427,4449,3259,2959,4033,15,,,
641,1767557630.9275188,75060933,102816808,-226,-2000,45,24577,-369,0,,9540,85,1000,44,0,0,2989,2989,3847,0,,,
642,1767558231.166091,75677219,102816808,-408,-1953,44,24576,-346,0,,9726,94,840,42,0,0,2869,2859,3798,0,,,
643,1767558531.041408,76178785,102816808,-385,-1914,43,24586,-444,0,,9876,86,848,41,0,0,3129,3119,3803,0,,,
644,1767558830.361545,76640706,102816808,-791,-1879,42,24587,-1265,0,,10015,88,873,41,0,0,3200,3189,3774,0,,,
645,1767559430.8193731,77225050,102816808,-161,-1834,41,24587,-153,0,,10191,91,885,40,0,0,3109,3109,3805,0,,,
646,1767560330.928684,77964110,102816808,-161,-1778,40,24587,-230,0,,10414,98,659,38,0,0,3100,3100,3738,0,,,
647,1767560630.3166142,78336405,102816808,-208,-1749,39,24585,-242,0,,10526,102,794,37,0,0,3100,3100,3785,0,,,
648,1767560931.151424,78847639,105346220,-551,-1896,42,24585,-535,0,,9947,82,1000,41,0,0,3489,3319,3859,0,,,
649,1767561530.319062,79493232,106229044,-216,-1911,43,24585,-411,0,,9889,85,1000,42,0,0,3129,3150,3827,0,,,
650,1767561899.3200192,79740830,106229044,-107,-1892,42,24585,-84,0,,9964,98,649,41,0,0,2900,2900,3826,0,,,
651,1767564292.320035,80523199,106229044,-13,-1833,41,24587,-9,0,,10197,140,817,40,0,0,2209,2189,3819,0,,,
652,1767565130.6153932,80903288,106229044,-489,-1804,40,24587,-679,0,,10311,114,805,39,0,0,2639,2629,3800,0,,,
653,1767565730.363789,81329372,106229044,-156,-1772,39,24587,-139,0,,10438,107,811,38,0,0,2909,2900,3799,0,,,
654,1767566330.364254,81860107,106229044,-197,-1731,38,24586,-157,0,,10598,107,879,37,0,0,3019,3019,3778,0,,,
655,1767567230.345915,82562534,106229044,-231,-1678,37,24584,-298,0,,10809,112,826,36,0,0,2979,2989,3783,0,,,
656,1767567830.492878,83096154,106229044,-369,-1637,35,24584,-293,0,,10971,108,816,34,0,0,3119,3119,3721,0,,,
657,1767568731.045326,84065695,106229044,-604,-1562,33,24587,-556,0,,11266,118,1099,32,0,0,2889,2879,3736,0,,,
658,1767569030.939999,84452453,106229044,-780,-1532,32,24586,-818,0,,11384,113,972,32,0,0,3039,3039,3756,0,,,
659,1767569630.2667022,85363148,106229044,-650,-1461,30,24576,-383,0,,11664,100,945,29,0,0,3279,3259,3744,0,,,
660,1767569930.424297,85894498,106229044,-267,-1420,29,24579,-241,0,,11825,96,1027,28,0,0,3339,3339,3735,0,,,
661,1767570530.4262,86878363,106229044,-870,-1343,26,24581,-535,0,,12128,95,878,25,0,0,3439,3400,3685,0,,,
662,1767570830.525067,87645668,108668375,2507,-1465,31,24582,2517,1,,11645,89,1000,30,2674,4374,3859,3529,3930,15,,,
663,1767571130.415924,88187838,111419605,-449,-1628,35,24582,-548,0,,11006,88,1000,34,0,0,3679,3679,3952,0,,,
664,1767571731.13502,89314218,114942432,2457,-1800,40,24580,2469,1,,10328,78,1000,39,2579,4401,3809,3589,3973,15,,,
665,1767572331.136085,90720711,118365231,2209,-1945,43,24582,2269,1,,9753,66,1000,43,2636,4388,3939,3709,3986,15,,,
666,1767572630.415488,91650552,121522767,2100,-2107,47,24582,1639,1,,9118,62,1000,47,2539,4423,4079,3819,4002,15,,,
667,1767572930.337852,92748203,123061547,1115,-2138,48,24585,1152,1,,8995,61,1000,47,1844,4614,3919,3850,3931,15,,,
668,1767573231.03535,93722442,125378003,2080,-2235,50,24585,2064,1,,8612,60,1000,50,2555,4419,4019,3859,3975,15,,,
669,1767573530.529677,94699587,128387613,1682,-2381,54,24585,1692,1,,8037,61,1000,54,2105,4542,4000,3879,4022,15,,,
670,1767573831.0972981,95307233,129601265,403,-2424,55,24586,210,1,,7868,67,1000,55,971,4863,3709,3729,3948,15,,,
671,1767574130.9535341,95718223,130767228,2166,-2478,57,24586,2162,1,,7656,68,1000,56,2205,4508,3859,3669,4052,15,,,
672,1767574431.0973392,96078020,132064893,-212,-2544,59,24586,-250,0,,7394,74,1000,58,0,0,3650,3650,3951,0,,,
673,1767574730.2901592,96753409,133684812,1912,-2611,60,24586,1913,1,,7131,88,1000,60,1926,4590,3859,3650,4096,15,,,
674,1767575030.0576372,97229756,135207212,-183,-2685,62,24586,-296,0,,6839,97,1000,62,0,0,3600,3600,3997,0,,,
675,1767577130.404688,99186588,135207212,-158,-2541,61,24586,-130,0,,7407,107,834,58,0,0,2700,2700,3904,0,,,
676,1767577730.43775,99794681,135207212,-176,-2496,60,24586,-217,0,,7584,103,871,57,0,0,2700,2689,3891,0,,,
677,1767578930.359647,100276996,135207212,-189,-2460,59,24585,-165,0,,7726,98,812,56,0,0,2809,2800,3893,0,,,
678,1767579549.047913,100707117,135207212,-121,-2428,58,24585,-71,0,,7852,100,793,55,0,0,2739,2759,3891,0,,,
679,1767579831.1386452,100856024,135207212,-856,-2417,57,24587,-911,0,,7897,111,774,54,0,0,2539,2529,3902,0,,,
680,1767580174.2499342,101232606,135207212,-310,-2388,56,24584,-233,0,,8009,105,1138,54,0,0,2629,2619,3877,0,,,
681,1767583430.371006,101999499,135207212,-14,-2332,55,24584,-9,0,,8231,89,768,53,0,0,2979,2969,3889,0,,,
682,1767584930.1672091,102413996,135207212,-468,-2301,54,24587,-262,0,,8353,82,807,51,0,0,3119,3129,3857,0,,,
683,1767585265.8643951,102875438,135207212,-184,-2266,53,24584,-74,0,,8489,80,1008,51,0,0,3150,3159,3862,0,,,
684,1767586130.6382551,103286928,135207212,-217,-2236,52,24587,-271,0,,8609,88,832,50,0,0,2959,2959,3851,0,,,
685,1767587630.9011812,104225679,135504899,-113,-2187,51,24587,-134,0,,8801,129,1000,49,0,0,2259,2229,3834,0,,,
686,1767587930.390286,104760190,138515550,3316,-2359,54,24587,3320,1,,8123,107,1000,53,1899,8515,3150,2600,4198,20,,,
687,1767588231.0898502,105315984,142570449,2565,-2599,60,24587,2570,1,,7177,118,1000,60,1433,8642,3079,2750,4197,20,,,
688,1767588530.388973,105782651,146169559,2573,-2814,66,24587,2577,1,,6332,108,1000,65,1459,8631,3079,2750,4252,20,,,
689,1767588830.989307,106224377,149742749,2332,-3025,71,24587,2337,1,,5498,105,1000,71,1323,8686,3019,2729,4298,20,,,
690,1767589130.389689,106605538,152611078,1709,-3192,76,24587,1714,1,,4841,104,1000,75,981,8777,2839,2669,4298,20,,,
691,1767589430.389466,106956731,154811673,1454,-3316,80,24587,1458,1,,4350,115,1000,79,1455,4826,2679,2569,4313,15,,,
692,1767589730.4048638,107170726,156853003,1449,-3438,83,24587,1450,1,,3871,129,1000,82,1469,4823,2600,2469,4358,15,,,
693,1767590031.062508,107409235,158861447,1303,-3555,86,24587,1309,1,,3410,146,1000,85,1323,4868,2509,2400,4389,15,,,
694,1767590330.989136,107630803,160555208,1035,-3652,89,24587,1040,1,,3029,163,1000,88,1078,4930,2419,2350,4396,15,,,
695,1767590630.593672,107811766,161909822,824,-3729,91,24587,825,1,,2725,174,1000,90,839,4984,2309,2259,4402,15,,,
696,1767590930.289376,107978376,163016125,668,-3790,92,24587,672,1,,2482,193,1000,91,686,5027,2219,2179,4406,15,,,
697,1767591230.418396,108134871,163938829,541,-3841,94,24587,544,1,,2284,213,1000,93,575,5050,2150,2119,4407,15,,,
698,1767591530.4092631,108286644,164713623,446,-3882,95,24587,449,1,,2123,222,1000,94,481,5065,2089,2069,4407,15,,,
699,1767591830.389388,108432767,165378033,375,-3915,96,24587,378,1,,1989,225,1000,95,418,5080,2050,2029,4408,15,,,
700,1767592430.1885862,108727420,166492132,279,-3969,97,24587,283,1,,1777,229,1000,97,347,5095,2009,1989,4408,15,,,
701,1767592730.190558,108865680,166962946,245,-3991,98,24587,248,1,,1691,229,1000,97,299,5109,1989,1979,4408,15,,,
702,1767593331.083252,109196878,167849704,197,-4027,99,24587,201,1,,1547,220,1000,98,280,5116,1989,1979,4408,15,,,
703,1767593630.0882392,109358308,168248073,177,-4043,100,24587,180,1,,1486,216,1000,98,246,5127,1989,1979,4408,15,,,
704,1767621230.5790691,122601067,179580442,-13,-3913,99,25610,-9,0,,1993,140,932,94,0,0,2750,2739,4309,0,,,
705,1767623930.421224,123064059,179580442,-15,-3883,98,25610,-36,0,,2114,132,959,93,0,0,2859,2859,4308,0,,,
706,1767625430.3324711,124006630,179580442,-210,-3818,97,25610,-185,0,,2368,166,1038,92,0,0,2459,2450,4263,0,,,
707,1767625730.256053,124466554,179580442,-552,-3787,96,25611,-521,0,,2492,150,1231,91,0,0,2579,2559,4210,0,,,
708,1767626031.0053482,125010376,179580442,-187,-3750,95,25614,-138,0,,2639,125,1443,90,0,0,2809,2800,4203,0,,,
709,1767626331.007456,125317135,179580442,-1339,-3728,94,25613,-1733,0,,2724,120,1256,89,0,0,2869,2869,4237,0,,,
710,1767626931.150958,125885060,179580442,-257,-3690,93,25615,-230,0,,2875,133,1144,88,0,0,2709,2700,4222,0,,,
711,1767627861.007029,126270904,179580442,-423,-3663,92,25615,-342,0,,2980,139,1098,87,0,0,2629,2629,4234,0,,,
712,1767629664.254993,126958005,179580442,-73,-3616,91,25612,-66,0,,3164,139,1042,86,0,0,2579,2589,4221,0,,,
713,1767630884.145903,127327602,179580442,-86,-3591,90,25612,-65,0,,3263,120,1104,86,0,0,2839,2839,4210,0,,,
714,1767632659.2462091,127853794,179580442,-124,-3555,89,25614,-81,0,,3404,117,1036,85,0,0,2829,2829,4202,0,,,
715,1767633865.302948,128418097,179580442,-96,-3517,88,25603,-86,0,,3556,111,1253,83,0,0,2879,2879,4196,0,,,
716,1767635030.400022,128986338,179580442,-454,-3478,87,25601,-321,0,,3710,108,1281,82,0,0,2909,2909,4156,0,,,
717,1767636031.7663012,129338790,179580442,-78,-3454,86,25601,-110,0,,3805,108,1100,82,0,0,2889,2889,4169,0,,,
718,1767637508.355812,129983132,179580442,-82,-3409,85,25602,-71,0,,3981,97,1200,81,0,0,3050,3039,4164,0,,,
719,1767638702.6152182,130287211,179580442,-74,-3388,84,25602,-70,0,,4064,80,1306,80,0,0,3429,3419,4161,0,,,
720,1767640130.9686012,130922421,179580442,-445,-3344,83,25600,-405,0,,4239,92,1402,79,0,0,3150,3150,4115,0,,,
721,1767641099.666233,131446069,179580442,-235,-3307,82,25605,-185,0,,4383,99,1071,78,0,0,2879,2879,4136,0,,,
722,1767642936.803535,132016690,179580442,-100,-3267,81,25606,-73,0,,4540,103,1155,77,0,0,2759,2750,4096,0,,,
723,1767644630.860951,132677792,179580442,-158,-3221,80,25607,-157,0,,4723,99,1287,76,0,0,2850,2850,4100,0,,,
724,1767645266.7514462,132945761,179580442,-138,-3202,79,25607,-70,0,,4797,92,1024,75,0,0,2989,2989,4101,0,,,
725,1767646752.665641,133531819,179580442,-85,-3161,78,25605,-107,0,,4959,96,1100,74,0,0,2809,2809,4094,0,,,
726,1767648230.28516,134077826,179580442,-77,-3123,77,25607,-76,0,,5110,99,1148,73,0,0,2669,2669,4083,0,,,
727,1767648530.682126,134545614,179580442,-785,-3089,76,25604,-810,0,,5256,102,1276,72,0,0,2759,2739,3966,0,,,
728,1767648831.048064,135469670,179580442,-568,-3022,73,25609,-487,0,,5605,96,1483,69,0,0,2939,2929,3990,0,,,
729,1767649130.235043,136292289,179580442,-509,-2961,72,25612,-607,0,,5813,88,1524,68,0,0,3050,3039,3878,0,,,
730,1767649430.654046,136825553,179580442,-657,-2922,70,25602,-1073,0,,6017,88,1367,67,0,0,3029,3029,3991,0,,,
731,1767649731.15624,137470691,179580442,-462,-2874,69,25601,-503,0,,6199,90,1307,66,0,0,3119,3109,3971,0,,,
732,1767650045.9301429,137886477,179580442,-256,-2844,68,25605,-185,0,,6396,99,1106,65,0,0,3059,3069,3985,0,,,
733,1767651330.015752,138380126,179580442,-87,-2808,67,25606,-74,0,,6524,110,764,64,0,0,2869,2869,4007,0,,,
734,1767652485.010491,138789621,179580442,-15,-2778,66,25606,-14,0,,6640,121,851,63,0,0,2750,2739,3999,0,,,
735,1767655166.751135,139524168,179580442,-78,-2725,65,25606,-99,0,,6819,145,586,62,0,0,2450,2450,3976,0,,,
736,1767656331.1765199,140100844,179580442,-261,-2683,64,25607,-354,0,,6880,146,997,61,0,0,2500,2469,3932,0,,,
737,1767657611.147697,140316757,179580442,-15,-2667,63,25605,-11,0,,7081,121,1023,60,0,0,2800,2789,3965,0,,,
738,1767659930.43664,141149394,179580442,-564,-2606,62,25605,-577,0,,7184,111,989,59,0,0,2929,2919,3912,0,,,
739,1767660549.7310672,141288681,179580442,-13,-2596,61,25607,-13,0,,7337,101,1084,58,0,0,2919,2919,3939,0,,,
740,1767663830.845165,141976332,179580442,-10,-2546,60,25606,-15,0,,7499,99,761,58,0,0,2789,2789,3918,0,,,
741,1767665631.041109,142811609,179580442,-449,-2483,59,25604,-266,0,,7674,89,1020,56,0,0,3039,3029,3888,0,,,
742,1767665941.782371,142966632,179580442,-142,-2472,58,25605,-143,0,,7804,89,921,55,0,0,3019,3019,3909,0,,,
743,1767666830.403072,143513083,179580442,-84,-2432,57,25606,-80,0,,7943,85,945,55,0,0,3129,3119,3897,0,,,
744,1767667131.1045551,143966862,179580442,-750,-2398,56,25606,-805,0,,7998,80,998,53,0,0,3300,3289,3845,0,,,
745,1767667430.877912,144763642,179580442,-574,-2338,55,25608,-537,0,,8242,74,1089,52,0,0,3429,3429,3843,0,,,
746,1767667730.3817773,145165386,179580442,-164,-2307,54,25615,-118,0,,8406,78,924,51,0,0,3289,3300,3846,0,,,
747,1767668031.1789021,145268744,179580442,-14,-2300,53,25613,-11,0,,8502,81,854,51,0,0,3159,3159,3877,0,,,
748,1767669863.746506,146003705,179580442,-10,-2244,52,25612,-9,0,,8643,83,838,50,0,0,3109,3119,3870,0,,,
749,1767671638.481023,146324349,179580442,-14,-2220,51,25612,-11,0,,8754,84,759,49,0,0,3100,3100,3862,0,,,
750,1767672530.612894,146911235,179580442,-381,-2176,50,25614,-410,0,,8950,91,882,48,0,0,2950,2959,3818,0,,,
751,1767672830.866239,147279605,179580442,-613,-2148,49,25614,-396,0,,9043,90,977,47,0,0,2979,2979,3827,0,,,
752,1767673176.9520721,147639487,179580442,-18,-2121,48,25613,-11,0,,9144,90,976,47,0,0,2959,2979,3842,0,,,
753,1767673730.426193,147986667,179580442,-240,-2094,47,25615,-215,0,,9266,87,992,46,0,0,3039,3029,3832,0,,,
754,1767674331.0344772,148513732,179580442,-253,-2054,46,25615,-205,0,,9467,80,879,44,0,0,3179,3179,3826,0,,,
755,1767674931.002588,149042961,179580442,-188,-2014,45,25615,-700,0,,9636,83,881,43,0,0,3150,3159,3817,0,,,
756,1767675230.7033873,149600146,182995506,3646,-2216,51,25612,3696,1,,8682,87,1000,50,2066,8410,3700,3059,4135,20,,,
